Igre,DrustveneMreze,Kupovina
121.44214856770884,3.471558660204089,8.813875972873268
312.52909561408444,4.15484292880009,0.8624150417427695
154.77541523681234,7.216786957550233,8.434779463465718
0.033265337528301325,2.50960971600244,16.14244415656354
51.25778954855215,4.4519861009464154,5.717886657733167
46.59439015395483,0.934136999034991,19.393492789960714
3.1408763955158627,2.475415230257865,5.398908453289063
13.57262892742001,0.0311304304940302,18.84258407666769
25.489254094708624,3.840483004380244,21.702654587093125
97.94626633355574,1.926506042349904,7.214722768097364
84.81288599818133,0.5067829027874547,11.683142167317303
185.78371880564404,1.5026943883028545,20.760696410461975
116.37580751532377,0.4788715493342307,5.332075707819388
51.98934725991127,1.3114664729051246,12.410316006849026
86.14209389317132,6.306147205998299,2.475367115590802
6.492583438825068,0.7060721104926285,33.704558827971404
109.67786822544453,0.6184108361817011,7.395658867325243
18.351362659704726,1.892521111660226,8.901676221984767
185.03651232551204,5.632323274839109,33.98759533739472
3.992797104092872,0.03736702310928861,0.42168016144916887
121.2159532248479,2.0440835147530896,7.603047082343839
178.0808995543925,1.205025656514724,0.8960387758507095
25.03965084839487,2.6081601171194473,6.794478502047289
68.33168952281105,9.916830402561226,1.4559965650321416
54.54396263598353,2.1789996496151587,47.33994388287188
58.929469712755946,0.8433252526907572,3.6777189278353526
168.89579384321814,2.7514735992096813,2.99523832895808
97.34881163495673,0.6114519728758157,11.646801837934945
144.86935709634886,0.9762979440181243,24.796810217655867
69.67226950900087,2.2210836064994393,15.279834393064698
170.32186699816327,1.6817049173892948,3.986567747638202
2.194892982211906,2.397854220708144,21.973344872897762
36.280985987404975,10.708608712612387,15.386407811413836
4.148025309816548,0.022636548184476045,9.499109779780214
80.38657269265627,3.1740114571129108,24.430697893672956
129.9315872024483,1.3363700899040805,6.685847860031459
203.7301271348007,1.0730522469154238,3.394963597825763
166.1245390216019,2.898598318767282,0.35199902004330114
83.05841731519405,0.30753749582568723,0.6824300596548689
18.280453515823975,0.33436995556233057,4.352976598912516
195.0380540415229,1.177035430904282,11.121121540980967
95.18518013006616,2.427783318255866,1.385442311144018
53.11772445890631,0.6071039002170823,3.1533757698362233
110.3771438845412,0.7213853346803355,0.2815474149283376
12.986320199444615,3.709788144692474,19.992381368962665
34.16887418526527,7.273683676708099,4.206374614602203
175.9542968842698,9.167773840953995,2.0731012512866944
40.948493781300606,5.964233432219575,31.010499750287096
32.88688229428208,1.4490842329292466,15.194488674309627
25.430464268149663,3.904427113613003,17.11274852870239
28.653110821600233,0.8059877621501789,7.970435871587333
123.055398181153,1.3205060334436136,12.001320167142103
32.791215571162574,1.4725506206500334,7.2688105232625695
12.77102560596702,6.786055596245036,0.6511695278599655
7.516650745031297,0.920949580835035,8.311319285987953
317.55063659750556,2.421036602286772,8.37866394646864
185.3593206878787,4.165471438001477,4.450040681625094
371.19709648265615,0.6058751849084717,21.829533086164037
59.951852284152544,0.9485486587700849,38.298261270910615
73.2019401134236,2.0681796846456026,24.32554941386492
74.19739335223638,1.6563853834786093,2.2693391915842906
130.09175925856525,3.065275287108537,6.8436888121386135
13.226376217466353,2.361619900430456,25.777031725096474
103.81554908130647,1.0335375402729936,0.7340173626163445
49.81612875119472,0.12110750652132113,21.256534743081016
28.431757381120985,0.225104254160839,13.639655379936073
53.32662562286641,3.9828773072048462,1.4750949632608799
205.27091705206325,0.5462260688083548,17.03645147091453
4.657552686864615,7.845965491013994,4.383644666674277
157.5634458497739,7.570304130700596,5.782363470556566
34.47072915605656,2.639808434784943,2.146682148944253
26.401557351197773,1.6488577436254885,1.4927623187397383
58.21048248815799,3.605194255517228,8.582519616804785
164.8644334684193,1.5513615803014102,2.0968762159813936
18.33222969233749,1.0547380464356557,14.71239462518133
61.2633318092676,2.2827589803661326,9.794049281753257
18.709046623685676,1.104802053547405,18.650094274891188
264.3511032138502,1.549768696978309,10.69493052953365
58.625925496611146,0.1001031356426004,8.690988604616535
375.98444862323197,0.3853773006313634,6.318141300194888
175.30117066568232,1.264852728363778,9.629972647806646
2.1732415112008323,5.771816198480633,3.503274630881719
69.86867738548914,1.0440411001244867,0.6516916170305215
150.95585828762557,2.2244621939508775,12.025021543137463
18.816791430728845,3.0472302323978293,20.008795735595637
0.43556017520367246,0.49646043399300405,0.6811528989981093
92.21631726945967,3.7038762414814848,24.703096946439683
22.022265769421487,0.4718123138097299,3.479536715860638
16.653890485213857,0.10574826380562032,15.938259094993597
12.589251319233405,3.1593099735367596,27.879834337247726
102.76611287126401,0.5570219559969352,1.8503794433813827
7.471645514431981,2.8083464336932207,14.046573825100376
5.271471871821115,1.4631002927040977,13.96621107891502
269.6608701154004,13.433205304035166,2.1931621386404587
58.012144287429145,4.610053435574403,1.8159267300053408
111.97036276505312,2.114924206810457,24.073318411530142
5.282169062433974,0.8691268027609931,23.531954712886776
85.11328640556805,0.6610683423763752,6.996369037103799
24.175670628813712,0.5978099880478994,0.9243048611147417
49.30831368069357,0.6707417147555336,0.5996996191808692
86.49502782473552,0.019344075895092655,4.4814750533919625
172.90169589526164,0.8900250746987761,11.484948486233787
85.49638002358684,11.593351823576723,26.14326713601503
299.25316640109304,1.5577343520768392,5.636691862562076
46.30592945467514,1.5918704944185564,7.817819049552016
20.970801497654435,0.2546445778820769,11.17061922472564
114.47550490789797,2.2546657199380657,1.9488778454563151
34.343194652284815,5.644470050558154,8.860323406326918
39.0468836693868,3.6307483301909067,2.546054556025738
159.53825510524322,0.4287829984199437,2.571923229246513
50.39872897815521,1.9519804574552837,1.644374931582533
9.455499027189383,12.140915261353634,14.366435040632659
259.8710575408809,11.677291822839525,8.16431305995271
59.10048267574939,1.216572523381385,7.610884838830603
121.20674032679563,0.49808348554052717,14.688724142533408
57.964692360553016,8.256732959475842,7.933081948430195
31.909406254683553,2.8805469913483583,35.000360169438714
51.24708384429262,11.120813344939648,3.8735367093543616
184.08568656344974,0.0638927106521179,27.356921994273613
121.85088106197502,0.5627361565140651,7.1374883987863456
99.83790896131536,4.567923769783881,1.4887868143387024
15.987495176810608,0.8382010675602691,0.3261930915203502
97.61722095250227,1.0987313576541746,38.580636401669274
147.15860327235546,0.014726772581554179,0.8924991661156839
2.1778896747148293,0.1161706401594477,6.31045922890471
72.04786499486227,2.394949172801939,8.11198672267436
7.6035292736411675,4.062207481353804,0.7613650208189994
132.4184373895684,1.0789221398021116,13.453376289430706
87.3173578765002,0.6553672505476134,7.641583634447634
38.02617706623912,2.1538021559096463,22.478214194851635
16.99032110778986,1.0002148767521366,5.269895638261293
284.4445782326525,2.087791911391874,7.527426706786741
2.95460675716733,1.1129992818487988,2.8083474476281416
6.354973411600335,1.5434686130445923,7.81811252435651
49.94194393728563,1.7902443178946046,4.781810053772999
